98139,50134
98139,51344
97752,51344
97752,52552
97690,52552
97690,53768
97716,53768
97716,55028
98110,55028
98110,56140
97156,56140
97156,57477
97912,57477
97912,58631
97393,58631
97393,59810
97068,59810
97068,60999
96805,60999
96805,62191
96547,62191
96547,63241
95790,63241
95790,64439
95574,64439
95574,65656
95388,65656
95388,66774
94904,66774
94904,67836
94290,67836
94290,69244
94501,69244
94501,70268
93788,70268
93788,71148
92809,71148
92809,72346
92489,72346
92489,73328
91753,73328
91753,74320
91051,74320
91051,75306
90348,75306
90348,76613
90136,76613
90136,77644
89480,77644
89480,78337
88364,78337
88364,79295
87628,79295
87628,80165
86784,80165
86784,81228
86171,81228
86171,82441
85705,82441
85705,83098
84624,83098
84624,84064
83873,84064
83873,84825
82918,84825
82918,85335
81744,85335
81744,86744
81365,86744
81365,86949
79956,86949
79956,88350
79514,88350
79514,88946
78431,88946
78431,89218
77134,89218
77134,90171
76314,90171
76314,91035
75418,91035
75418,91538
74296,91538
74296,91669
72975,91669
72975,92779
72193,92779
72193,92918
70903,92918
70903,93286
69742,93286
69742,93717
68615,93717
68615,94951
67809,94951
67809,95446
66686,95446
66686,95710
65481,95710
65481,95839
64241,95839
64241,95966
63013,95966
63013,96113
61801,96113
61801,97201
60813,97201
60813,96716
59464,96716
59464,97458
58368,97458
58368,97772
57181,97772
57181,97368
55897,97368
55897,97883
54733,97883
54733,97638
53493,97638
53493,97722
52286,97722
52286,98001
51081,98001
51081,97675
49866,97675
49866,97707
48657,97707
48657,98136
47423,98136
47423,97634
46238,97634
46238,98098
44972,98098
44972,97622
43799,97622
43799,97855
42531,97855
42531,97299
41385,97299
41385,96972
40209,96972
40209,96335
39110,96335
39110,96563
37804,96563
37804,95651
36799,95651
36799,95762
35501,95762
35501,94989
34481,94989
34481,95417
33034,95417
33034,94438
32104,94438
32104,93632
31130,93632
31130,93574
29830,93574
29830,93411
28554,93411
28554,92731
27526,92731
27526,91888
26595,91888
26595,91570
25371,91570
25371,90514
24589,90514
24589,89701
23674,89701
23674,89384
22423,89384
22423,88761
21369,88761
21369,87707
20642,87707
20642,87225
19472,87225
19472,85980
18936,85980
18936,85790
17482,85790
17482,84618
16907,84618
16907,83563
16247,83563
16247,82768
15333,82768
15333,82271
14078,82271
14078,80864
13842,80864
13842,80408
12492,80408
12492,79557
11593,79557
11593,78479
10986,78479
10986,77474
10289,77474
10289,76312
9830,76312
9830,75465
8887,75465
8887,74377
8322,74377
8322,73361
7631,73361
7631,71962
7666,71962
7666,71126
6622,71126
6622,70096
5936,70096
5936,68996
5389,68996
5389,67683
5367,67683
5367,66513
5025,66513
5025,65515
4188,65515
4188,64224
4215,64224
4215,63167
3489,63167
3489,61910
3462,61910
3462,60708
3257,60708
3257,59625
2484,59625
2484,58265
3125,58265
3125,57194
2142,57194
2142,55886
2721,55886
2721,54690
2552,54690
2552,53529
1870,53529
1870,52300
1984,52300
1984,51075
2287,51075
2287,50126
94997,50126
94997,48641
1738,48641
1738,47438
2142,47438
2142,46228
2242,46228
2242,45035
2503,45035
2503,43802
2400,43802
2400,42582
2469,42582
2469,41477
3203,41477
3203,40123
2614,40123
2614,39130
3748,39130
3748,37771
3311,37771
3311,36688
3965,36688
3965,35618
4607,35618
4607,34321
4547,34321
4547,33197
5019,33197
5019,31962
5208,31962
5208,31031
6138,31031
6138,29690
6123,29690
6123,28824
7136,28824
7136,27785
7761,27785
7761,26487
7917,26487
7917,25366
8421,25366
8421,24655
9592,24655
9592,23544
10102,23544
10102,22385
10560,22385
10560,21358
11223,21358
11223,20681
12341,20681
12341,19804
13179,19804
13179,18387
13383,18387
13383,17846
14610,17846
14610,16742
15209,16742
15209,16240
16429,16240
16429,14832
16758,14832
16758,14652
18243,14652
18243,13592
18921,13592
18921,13025
20023,13025
20023,11804
20605,11804
20605,11323
21765,11323
21765,10506
22675,10506
22675,10187
23921,10187
23921,9541
24939,9541
24939,8539
25750,8539
25750,7925
26800,7925
26800,7268
27831,7268
27831,7118
29114,7118
29114,6182
30015,6182
30015,5471
31038,5471
31038,5830
32500,5830
32500,5118
33520,5118
33520,4516
34595,4516
34595,3842
35659,3842
35659,3852
36935,3852
36935,3660
38140,3660
38140,3437
39332,3437
39332,2972
40472,2972
40472,2852
41686,2852
41686,2524
42863,2524
42863,2771
44119,2771
44119,2721
45326,2721
45326,2485
46515,2485
46515,2257
47712,2257
47712,2068
48919,2068
48919,2423
50133,2423
50133,2070
51349,2070
51349,2501
52542,2501
52542,1823
53804,1823
53804,2662
54947,2662
54947,2141
56231,2141
56231,2160
57466,2160
57466,2742
58606,2742
58606,3176
59759,3176
59759,3160
61007,3160
61007,3713
62122,3713
62122,3596
63418,3596
63418,4576
64391,4576
64391,4917
65550,4917
65550,5332
66685,5332
66685,5802
67798,5802
67798,5698
69158,5698
69158,5988
70371,5988
70371,7040
71222,7040
71222,7085
72570,7085
72570,8251
73325,8251
73325,8772
74424,8772
74424,9591
75344,9591
75344,10037
76498,10037
76498,10972
77326,10972
77326,11171
78680,11171
78680,12095
79510,12095
79510,12791
80513,12791
80513,13793
81258,13793
81258,14467
82284,14467
82284,15132
83330,15132
83330,16459
83729,16459
83729,17146
84756,17146
84756,17950
85674,17950
85674,18854
86486,18854
86486,19790
87261,19790
87261,20559
88254,20559
88254,21754
88691,21754
88691,22539
89690,22539
89690,23885
89867,23885
89867,24583
91032,24583
91032,25801
91371,25801
91371,27020
91675,27020
91675,27977
92449,27977
92449,29020
93074,29020
93074,30116
93597,30116
93597,31248
94036,31248
94036,32343
94564,32343
94564,33526
94865,33526
94865,34739
95057,34739
95057,35811
95668,35811
95668,37049
95744,37049
95744,38096
96509,38096
96509,39350
96482,39350
96482,40433
97222,40433
97222,41595
97659,41595
97659,42878
97375,42878
97375,44100
97379,44100
97379,45229
98259,45229
98259,46460
98267,46460
98267,47709
97813,47709
97813,48914
98189,48914
98189,50134
